symbol,date,open,high,low,close,adj_close,volume,source
360ONE,2023-01-02,444.2625,452.8625,443.3875,445.825,417.5873,104408,yahoo
360ONE,2023-01-03,445.5,450.9625,438.15,443.775,415.6671,150992,yahoo
360ONE,2023-01-04,443.0875,451.6625,443,444.725,416.557,26268,yahoo
360ONE,2023-01-05,444.575,451.3375,437.275,447.475,419.1328,214640,yahoo
360ONE,2023-01-06,447.5,448.4875,438.5875,443.8125,415.7023,44176,yahoo
360ONE,2023-01-09,446.0375,448.75,442.275,445.25,417.0487,50728,yahoo
360ONE,2023-01-10,443.8875,449.5,442,447.0875,418.7698,53320,yahoo
360ONE,2023-01-11,446.3875,448.75,435,439.5875,411.7448,130392,yahoo
360ONE,2023-01-12,471.75,476.75,444.2625,449.875,421.3808,1192752,yahoo
360ONE,2023-01-13,450,453.9875,444.4875,445.8,417.5638,255844,yahoo
360ONE,2023-01-16,448.3875,467.175,448.3875,457.8375,428.8389,363292,yahoo
360ONE,2023-01-17,460.3,464.475,453.75,460.0125,430.8762,182212,yahoo
360ONE,2023-01-18,462.5125,467.375,460.3875,466.4125,436.8708,133416,yahoo
360ONE,2023-01-19,468.75,487.5,467.5125,485.025,454.3044,815380,yahoo
360ONE,2023-01-20,487.5,487.5,470.2,480.5625,450.1246,1584360,yahoo
360ONE,2023-01-23,487.5,490,477.75,487.525,456.6461,292876,yahoo
360ONE,2023-01-24,488.5875,490,485.5,486.9625,456.1192,131064,yahoo
360ONE,2023-01-25,487.4875,487.4875,472.525,479.5125,449.1411,102116,yahoo
360ONE,2023-01-27,482.25,486.6,459.275,467.875,438.2406,205488,yahoo
360ONE,2023-01-30,425.5,466.4875,425.5,461.225,435.972,231740,yahoo
360ONE,2023-01-31,460.5,464.4375,450,456.775,431.7657,266776,yahoo
360ONE,2023-02-01,456.825,481.9875,456.825,472.9875,447.0905,287452,yahoo
360ONE,2023-02-02,472.0125,481.25,458.75,471.65,445.8263,117468,yahoo
360ONE,2023-02-03,472.825,477.75,471.225,474.8125,448.8156,110180,yahoo
360ONE,2023-02-06,476.75,478,462.15,465.425,439.9421,424848,yahoo
360ONE,2023-02-07,465.2625,487.25,455.2875,459.975,434.7905,230876,yahoo
360ONE,2023-02-08,453.7625,461.4875,451.9375,459.5875,434.4242,105324,yahoo
360ONE,2023-02-09,460.25,462.75,455.025,456.1625,431.1868,87940,yahoo
360ONE,2023-02-10,455.25,467.2375,453.1625,464.2375,438.8196,123908,yahoo
360ONE,2023-02-13,464.2375,465,460.0125,463.175,437.8153,25416,yahoo
360ONE,2023-02-14,467.25,467.25,451.4,459.275,434.1288,80644,yahoo
360ONE,2023-02-15,462.5,464.9875,458.475,459.75,434.5778,54912,yahoo
360ONE,2023-02-16,459.75,461.2,452.6375,455.675,430.7259,61792,yahoo
360ONE,2023-02-17,464.7375,466.425,452.2625,453.325,428.5047,82340,yahoo
360ONE,2023-02-20,457.5,474.5,452.5,457.8125,432.7465,207400,yahoo
360ONE,2023-02-21,462.225,462.225,448.25,453.2375,428.4218,150316,yahoo
360ONE,2023-02-22,451.25,452.5,442.5,446.3125,421.876,368868,yahoo
360ONE,2023-02-23,446.0875,449.7375,445.0875,446.3875,421.9469,280060,yahoo
360ONE,2023-02-24,450,450,440.8875,444.175,419.8556,282816,yahoo
360ONE,2023-02-27,446.25,448.4875,439.025,444.9375,420.5764,216972,yahoo
360ONE,2023-02-28,447.475,449.15,427,430.8625,407.2719,273736,yahoo
360ONE,2023-03-01,432.6125,444.75,425.0125,443.325,419.0522,269088,yahoo
360ONE,2023-03-02,489.95,489.95,435.55,441.05,416.9017,215418,yahoo
