symbol,date,open,high,low,close,adj_close,volume,source
ABB,2011-01-03,722.5193,738.6339,722.5193,736.455,682.1674,92240,yahoo
ABB,2011-01-04,737.1813,741.8113,727.1948,734.5031,680.3595,125241,yahoo
ABB,2011-01-05,734.6393,739.7233,718.9787,722.9279,669.6376,84431,yahoo
ABB,2011-01-06,726.1054,732.5966,715.7558,725.6061,672.1182,106174,yahoo
ABB,2011-01-07,725.4699,725.4699,705.0431,709.0377,656.7711,81632,yahoo
ABB,2011-01-10,708.1298,712.6691,669.0919,679.7138,629.6091,69492,yahoo
ABB,2011-01-11,677.2626,684.48,658.1976,670.3174,620.9051,101187,yahoo
ABB,2011-01-12,667.2761,688.0207,658.7422,679.1691,629.1044,100435,yahoo
ABB,2011-01-13,679.9861,697.5986,677.7165,683.7992,633.3931,70696,yahoo
ABB,2011-01-14,689.9726,698.9604,667.2761,680.9394,630.7441,56121,yahoo
ABB,2011-01-17,676.4001,684.5255,671.9062,677.5803,627.6327,38517,yahoo
ABB,2011-01-18,681.8019,687.249,672.8595,681.4387,631.2066,42359,yahoo
ABB,2011-01-19,687.0674,687.0674,662.7369,669.0919,619.7698,64966,yahoo
ABB,2011-01-20,662.7369,678.8967,658.1976,674.9022,625.152,40103,yahoo
ABB,2011-01-21,674.9022,678.1705,665.4604,676.0824,626.2452,43618,yahoo
ABB,2011-01-24,677.2626,681.6203,667.2761,670.8168,621.3677,42739,yahoo
ABB,2011-01-25,671.0438,682.5282,671.0438,675.3107,625.5303,48071,yahoo
ABB,2011-01-27,663.6447,680.7125,653.6583,655.474,607.1559,116340,yahoo
ABB,2011-01-28,657.2897,657.2897,635.5011,641.1752,593.9113,59059,yahoo
ABB,2011-01-31,640.1312,678.1705,623.6989,664.8703,615.8596,153448,yahoo
ABB,2011-02-01,671.8154,682.7097,645.0336,649.6637,601.774,95601,yahoo
ABB,2011-02-02,653.6583,662.4645,631.8696,635.2288,588.4031,132274,yahoo
ABB,2011-02-03,635.5919,647.8934,631.1434,641.5383,594.2476,82657,yahoo
ABB,2011-02-04,645.2606,650.9347,625.5146,627.4666,581.2131,93622,yahoo
ABB,2011-02-07,639.1325,643.6718,598.0065,603.5444,559.0543,163365,yahoo
ABB,2011-02-08,608.2653,615.2559,576.5811,584.7972,541.6891,229859,yahoo
ABB,2011-02-09,584.8426,590.1082,549.2999,560.1034,518.8156,125924,yahoo
ABB,2011-02-10,555.6095,596.327,540.1759,587.3392,544.0438,149264,yahoo
ABB,2011-02-11,587.3846,594.6475,569.1366,583.7078,540.6799,83551,yahoo
ABB,2011-02-14,590.1082,607.1305,582.8453,602.5004,558.0873,78457,yahoo
ABB,2011-02-15,603.5444,611.6698,598.7328,601.5018,557.1623,98720,yahoo
ABB,2011-02-16,604.3162,604.3162,597.5526,600.3215,556.069,105345,yahoo
ABB,2011-02-17,600.14,610.762,595.7369,604.0438,559.5169,80533,yahoo
ABB,2011-02-18,602.8636,614.6204,596.4631,603.2267,558.7601,76446,yahoo
ABB,2011-02-21,606.495,610.0811,594.6475,602.0011,557.6249,63970,yahoo
ABB,2011-02-22,602.8182,604.6339,596.0546,602.5004,558.0873,121950,yahoo
ABB,2011-02-23,597.4164,648.9374,579.804,631.098,584.5767,1478791,yahoo
ABB,2011-02-24,708.6745,708.6745,596.4631,608.1746,563.3432,515552,yahoo
ABB,2011-02-25,616.89,625.5146,601.9103,617.1169,571.6264,96725,yahoo
ABB,2011-02-28,612.5323,624.6068,600.6847,605.224,560.61,73184,yahoo
ABB,2011-03-01,603.726,626.1047,600.6847,621.3839,575.5787,74475,yahoo
ABB,2011-03-03,617.2985,644.5343,600.7301,625.1061,579.0266,65837,yahoo
ABB,2011-03-04,623.7443,679.8954,619.2958,662.5099,613.6732,787390,yahoo
ABB,2011-03-07,657.2897,660.0132,637.5438,648.8012,600.975,189321,yahoo
ABB,2011-03-08,649.1644,662.5099,640.9482,647.3486,599.6296,79780,yahoo
ABB,2011-03-09,649.1644,668.184,648.3927,659.287,610.6879,89121,yahoo
ABB,2011-03-10,662.7369,675.81,649.119,673.6312,623.9747,150187,yahoo
ABB,2011-03-11,675.4469,680.894,636.4089,666.686,617.5415,163199,yahoo
ABB,2011-03-14,643.4448,679.0783,643.4448,677.081,627.1703,91881,yahoo
ABB,2011-03-15,672.7233,676.3547,652.9319,671.4523,621.9563,102251,yahoo
ABB,2011-03-16,675.9008,688.8832,664.5526,672.9048,623.302,132731,yahoo
ABB,2011-03-17,669.9997,679.9861,665.0519,668.0479,618.8029,56017,yahoo
ABB,2011-03-18,673.6312,684.7524,667.2761,680.3493,630.1975,133746,yahoo
ABB,2011-03-21,680.894,697.2355,670.9984,673.9489,624.2689,136230,yahoo
ABB,2011-03-22,679.9408,679.9861,673.8581,677.2172,627.2964,38966,yahoo
ABB,2011-03-23,673.6766,683.6176,656.9266,679.7138,629.6091,40109,yahoo
ABB,2011-03-24,698.1433,713.0776,688.1569,705.4516,653.4495,278076,yahoo
ABB,2011-03-25,726.287,726.287,704.5438,711.6251,659.1679,96298,yahoo
ABB,2011-03-28,721.7477,725.4245,705.4062,718.434,665.4749,67809,yahoo
ABB,2011-03-29,716.3459,753.5227,690.5627,739.7233,685.1948,116922,yahoo
ABB,2011-03-30,739.8594,753.5227,728.1481,737.4536,683.0924,96144,yahoo
ABB,2011-03-31,737.499,750.7084,705.4062,723.3818,670.0579,179792,yahoo
ABB,2011-04-01,723.3818,723.3818,705.7239,712.8506,660.3032,63928,yahoo
ABB,2011-04-04,717.1176,721.7477,708.1752,718.1616,665.2227,62114,yahoo
ABB,2011-04-05,721.6569,724.4713,712.6691,716.2097,663.4146,53655,yahoo
ABB,2011-04-06,717.2084,741.6298,717.2084,728.3297,674.6411,118040,yahoo
ABB,2011-04-07,729.9184,734.957,719.0241,731.4617,677.5422,80505,yahoo
