symbol,date,open,high,low,close,adj_close,volume,source
3MINDIA,2007-01-02,1530,1530,1502,1510.6,1383.3173,3752,yahoo
3MINDIA,2007-01-03,1501.3,1547,1500,1502,1375.4419,2674,yahoo
3MINDIA,2007-01-04,1502,1510,1500,1509.35,1382.1726,1582,yahoo
3MINDIA,2007-01-05,1460,1519,1460,1508.85,1381.7147,5687,yahoo
3MINDIA,2007-01-08,1510,1522,1500.1,1505.4,1378.5555,8447,yahoo
3MINDIA,2007-01-09,1558,1565,1500,1511.85,1384.462,4411,yahoo
3MINDIA,2007-01-10,1510,1526,1500,1500.9,1374.4348,2952,yahoo
3MINDIA,2007-01-11,1505,1524,1500,1516.2,1388.4453,515,yahoo
3MINDIA,2007-01-12,1463,1527,1463,1506.55,1379.6085,367,yahoo
3MINDIA,2007-01-15,1519.95,1520,1505.05,1509.1,1381.9436,69,yahoo
3MINDIA,2007-01-16,1525,1540,1500.05,1505.35,1378.5096,324,yahoo
3MINDIA,2007-01-17,1510,1547,1510,1528.15,1399.3884,737,yahoo
3MINDIA,2007-01-18,1525,1540,1505.1,1505.2,1378.3723,157,yahoo
3MINDIA,2007-01-19,1505.4,1516.8,1500.05,1514.4,1386.7971,471,yahoo
3MINDIA,2007-01-22,1505.2,1519.85,1500.05,1507.05,1380.0664,150,yahoo
3MINDIA,2007-01-23,1505,1515,1500,1510.25,1382.9968,72,yahoo
3MINDIA,2007-01-24,1518,1550,1505.3,1520.05,1391.9712,622,yahoo
3MINDIA,2007-01-25,1510,1515,1500,1509.9,1382.6763,450,yahoo
3MINDIA,2007-01-29,1510.2,1660.9,1510.2,1660.9,1520.9531,1884,yahoo
3MINDIA,2007-01-31,1775,1826.95,1675,1706.55,1562.7567,1979,yahoo
3MINDIA,2007-02-01,1730,1750,1703,1717.4,1572.6925,578,yahoo
3MINDIA,2007-02-02,1720,1830,1720,1804.35,1652.3162,3020,yahoo
3MINDIA,2007-02-05,1830,1850,1785,1800.65,1648.9277,352,yahoo
3MINDIA,2007-02-06,1782,1814,1782,1790,1639.1752,501,yahoo
3MINDIA,2007-02-07,1785,1800,1752,1783,1632.765,377,yahoo
3MINDIA,2007-02-08,1796,1800,1750,1794.55,1643.3418,1555,yahoo
3MINDIA,2007-02-09,1784,1802,1770,1771.8,1622.5087,971,yahoo
3MINDIA,2007-02-12,1740,1789,1740,1775.9,1626.2633,326,yahoo
3MINDIA,2007-02-13,1800,1909,1790,1808.45,1656.0706,802,yahoo
3MINDIA,2007-02-14,1889,1889,1790.05,1813.1,1660.3287,1987,yahoo
3MINDIA,2007-02-15,1892,1903.8,1814,1903.8,1743.3866,3627,yahoo
3MINDIA,2007-02-19,1950,1995,1923,1957.35,1792.4243,1862,yahoo
3MINDIA,2007-02-20,1935,1935,1859.5,1859.5,1702.8191,413,yahoo
3MINDIA,2007-02-21,1801.1,1830,1777,1783.5,1633.2228,415,yahoo
3MINDIA,2007-02-22,1805,1815,1757.05,1766.65,1617.7927,213,yahoo
3MINDIA,2007-02-23,1741,1750,1730,1737.75,1591.3278,5189,yahoo
3MINDIA,2007-02-26,1800,1800,1730,1779.7,1629.7429,94,yahoo
3MINDIA,2007-02-27,1701,1794.9,1700,1769.55,1620.4484,27806,yahoo
3MINDIA,2007-02-28,1764.9,1780,1740,1746.4,1599.2489,951,yahoo
3MINDIA,2007-03-01,1711,1754,1661,1685,1543.0223,687,yahoo
3MINDIA,2007-03-02,1695,1699,1631,1633.95,1496.2738,186,yahoo
3MINDIA,2007-03-05,1602,1615,1555,1558.5,1427.1813,453,yahoo
3MINDIA,2007-03-06,1592,1600,1550,1598,1463.3529,249,yahoo
3MINDIA,2007-03-07,1590,1590,1518.1,1570,1437.7124,446,yahoo
3MINDIA,2007-03-08,1579.95,1625,1500.05,1604.85,1469.6257,1354,yahoo
3MINDIA,2007-03-09,1625,1644,1577,1578.25,1445.2671,160,yahoo
3MINDIA,2007-03-12,1606,1606,1592,1592.6,1458.408,137,yahoo
3MINDIA,2007-03-13,1522,1629,1522,1610,1474.3418,293,yahoo
3MINDIA,2007-03-14,1595,1598,1550.05,1554.2,1423.2435,150,yahoo
3MINDIA,2007-03-15,1530,1599,1505.15,1507.05,1380.0664,1500,yahoo
3MINDIA,2007-03-16,1506,1534.95,1470,1473.6,1349.4349,2648,yahoo
3MINDIA,2007-03-19,1470.5,1489,1470.5,1487.3,1361.9807,135,yahoo
3MINDIA,2007-03-20,1525,1525,1500,1513.8,1386.2478,219,yahoo
3MINDIA,2007-03-21,1510.05,1530,1505,1516.1,1388.3539,125,yahoo
3MINDIA,2007-03-22,1516,1536.7,1515,1515.1,1387.4381,38,yahoo
3MINDIA,2007-03-23,1548,1549,1501,1520,1391.9253,362,yahoo
3MINDIA,2007-03-26,1492.05,1579,1492.05,1569.2,1436.9797,2206,yahoo
3MINDIA,2007-03-28,1512,1569,1511,1557.2,1425.9907,24101,yahoo
3MINDIA,2007-03-29,1550,1550,1531,1531,1401.9983,35,yahoo
3MINDIA,2007-03-30,1550,1585,1550,1577,1444.1224,2488,yahoo
