symbol,published,source,title,url,sentiment
TATAPOWER,2025-07-03T07:00:00Z,Business Standard,Tata likely in talks to buy out investors in Resurgent Power Ventures,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPUzRjUFFwUjJabk9lR2UwdzhRWm1yU2ptTW43aGxKRmNtNDAxcEY2Wm5JOE90VnNkZ0RPVTBiZjFLand3cFlfUDh5WEdVRnFrQ0xWMDI1S1ZYVlJycGRPTDZ1NkNoc2hWU3U0T3NDSlo5QzliVmxhdUJ0enRLaXlFWXRhVmEtbWwwUXN0ZDFCVWFTclEwME5vY2RRM181eVltbmRKeXgxcTJPZEFLUkRLNkhMa2RjR3RoS2NTMGpkMEhXSjlGeThWaW1MV1FNQkUxT0JV0gHYAUFVX3lxTE5BVjFMSzZBY0xCMG5MS0VydC11eS1hNFlWWklSbXhuQnJuZGpWVGJreVR4OFkzVEV3QWtoM29WUHptWFZvamhCN2VjMHhNaW05aFdvbGVCVmUzSU1sdlVHaDBsb0ZBTlVLRHdaUUNySHh2Wng5RHNkbldrQTZ4RkpFaFItQlFoU0hhWmJUN1l4ZGtObkV5ZWlOQ3VNckJ6ejhWX3ZJblFBMzhHdEgzVFd2bEpqcGE1LXRFd2p6cmo4anBWX2FDT3VPMF9DX3ZYZU5DS2dyTENyYQ?oc=5,0.3696
TATAPOWER,2025-07-04T07:00:00Z,scanx.trade,Tata Power's Small Modular Nuclear Reactor Plant: A Long-Term Prospect,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQdFFldHZMeVJwR3FPN2VFeDRkRGFMeVFpYTg0aTVfblNha1Jyeno1NVlBbkswdkVjRlF1cmlnNEM5VzhEVDZldktKbXhZYklQd19DSXcwNEpvWHk2ZVlLSmZSMGFUNll3NmVucDhBdFZMOWtiTGZxaFpPelNja3p1OTF4cDRhMjVvdTM4VVpfbXZ2TzQ1dHg0WlhJY1pwRlZIeERibTRZRkdfeDRTRVU0Ull4cFc4SEpDRWptc2hYUVY?oc=5,0.2039
GAIL,2025-07-11T07:00:00Z,Moneycontrol.com,GAIL India share price falls 2.03%; stock among top losers on Nifty Next 50,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQOXJIUkxwQU9HS0VvVFlRN2gyZUJlcFd4OWFhMmFhQm9mejdyUVJYcF9peXl1WmVMMF8zdm8tMWpTVnBzandCMFBSMWM1VkU2ckdlYkRzbEdqNnRpU1VQMVhGOFNIYUhwWUlYMWMtSmtxTl9oamlDTDF2Wlk5NFVJSWZpc3JnRkFoU0pHMXJiRHRsNXo2SjJSbW1nWnZaNFRZb2JIWmFmaTd4cjl6YTJMRENnZWxPU2p6N3NmZzVvWkp1b2QzaEVZRTl3NFBRVXh4UkhsOExMS2xaZTZxSkk1N0pNVE5WQdIB6wFBVV95cUxNdjZ2LVFXQW9RcTRzcmdWeVhSb2FGTTFHTXhMVUNDbVZHdkN0a1U4cGVPZWJoU29ocGUwQXVQa1FXdXpSeEloY0FjV01VNTR5cERVckpici1icTNjbkN1YUFtSi1oR0JWT2ZneVlFS1o0UWRaWmh4ZVI2bmRmbUVlWmVOTzctRmplNU5ONW5xTWlNelF2Y2prM2V3a19WeTBISmduVlc2Vl9OMDVLM0Q1ZXZvbHJ6elhIZFhqUnItUlJjM0lkazU5cXNVSmJfQnU5MjM0N1BBbW9YRGFyalNSclhxbjRpUUNJN3Q0?oc=5,-0.9453
INDHOTEL,2025-07-17T07:00:00Z,CNBC TV18,Indian Hotels Q1 Results: Profit rises 20% as travel demand holds steady; signs 12 new hotels,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNRUZJOHViRXUzRlJyNV9KVWp1d09Ta0lpeXgyR29URjVXRWJnR3k4MHBGTUNBTEh3a1dZTGh1dEZzSDM2SFcxbF9ieDY1VVZGczZhRWdBeHA0T2xBekxkc3VSdDFjcmFRUVNzWFo1V3FFV3pQLTN4enpZYXdHSXhvNXgzS0Ftb3ZSeXlKWWxuNXMtdGdfOERpMXhIWHZoQU1OMjltX3JmR09kaDVxY0dfUnlCUU5zb1hmX3liSXhMeXF3cW80VXN2QmNVdHBuUUdYWWtHR1NucXVwZ9IB3wFBVV95cUxPbDJ6MnR3X2RvcUdTZDl5UFdzcTBseEVoT1Y5Q2dVUGRweXBXYnBleUcyaF9ia1FHZ0hydTNJc0dTcFdnOTlIMEM0VXhFLWdUQXp3N3NoWHZkVkhwUGFrMGVXTlpweVZ1SlEtVzdSN2dtOXZ5a29JMW1KNnB4bTBlN1NhemFZdGsyVE1pd0ZzVGhzZnFFdldRR3Y5V1N5V1BwNU13NzEzbDd4MGx1VXZLN25sWGppODNyeUdrNnNoczlwMWlsdHpHa2RpOFQ5a1oxZkFFWHJ5X0Z5c2NFN0JJ?oc=5,0.9208
INDHOTEL,2025-07-27T07:00:00Z,asianhospitality.com,Report: Tata launches asset-light platform for IHCL,https://news.google.com/rss/articles/CBMickFVX3lxTE5LTUV3Q2twUExDWF9zM1hNVkFKSWZSM0xhRXA3WEZqejdUZUozMWM2MWVZbGY4RTdHSzlaV0g1eTlic1VILWdqNG1qMklTdm5rYi1wNl8xYVBweXF6akRocFFPQk5QSy1fWVhTZXFmMmRsdw?oc=5,0.3655
INDHOTEL,2025-07-28T07:00:00Z,CoStar,News | Tata Sons establishes hotel ownership platform to boost growth of Indian Hotels Company,https://news.google.com/rss/articles/CBMixwFBVV95cUxQMk1xQWZjeThia1BCZ0ZDWmJueEJ3Vk5MRnNUSVptTVE4Mkh1SHlRVThSSEdkTUR2X1c1aUJaZno4NWVHei16R0RtX1lacjRGeFZ4YkZZUXdvSnZJRHRCZ2VoS3N1d1dPVm9waGg2cndYaXdZNm9WZjdvbHRqZEdsRlg2Mm8tbElybl8xeEhwWlBSQVhBeFE2Z1RXYmdtNlNhZjlLSGcxRGZiNXZPeFdBb05rbnFmc2Z3S3d6cHE2QnpwQjZtMEhN?oc=5,0.8101
GAIL,2025-07-30T07:00:00Z,Business Standard,Gail shares fall as Q1 profit dips 25%; Should you hold or exit?,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQa2plaDZEdVNlRWFHVXIwdlYwVFNhUEJvNmtkdERwRUt0cXozQVNSTHBUdVp6SjZNSmhoTVJUNVJOYWVPcm9vQTk1TDlJaWxPazREbE9oN0VNOExCTlJCdjNCVW9LbXpzREtmV3k1dkU2ckRQcU1vWEJPSGN4TktzOHp2UnRFa002RGlJd3dDbHdRc1dZcjI4Skw5SHFRaFNEcllGdzdDXzc3R19oYWVDWGI5aW5hUVRlQ2gyQksyZHhGOElVOW9UYTZCV0FsczZsLXdZ0gHYAUFVX3lxTE1UbUZ4eFk3X1lOSlZTeUtrNnNBbTRHYTJzMlNvaVkyakJzVGo3Tl9kTzRLSTB1QjNCNVY5M0tvWUdaRmVnNktCRnNMNWkxOHBWMUVnc2JaUEZ1U2pWTTNHREJhQndhckJnSmdTT1lQNlloOEsxYTduUjBYZkFzdjI4d0hMZm80RW9ZbE1KeVJEeFhHNGp6TTMxejJNanVWRFZIa1FlTC0wNWsxRjNSQ2NPOHl3ZWNkeDlxNkNPOUlpSWNSMGxNdlFvekhlRDBsNnE3Rk90b2dSeQ?oc=5,-0.9343
