symbol,published,source,title,url,sentiment
PNB,2026-01-04T08:00:00Z,Upstox,"Punjab National Bank shares at one-year high as deposits, advances rise in Dec quarter; check all Q3 FY26 updates",https://news.google.com/rss/articles/CBMigAJBVV95cUxOMm12d3BBYzl4WjNHT3dkbUlPbm5nc3JSSjdxQkEzaU5uWGlHNWl1VjF3VGh6TEpZdkZqbTVLNXUzbjBoa2dYb1JqZ1VrVGhrYkZMRWhPd01lRm9QN2lDdThZQllLRy1MUzExeTc2Ynk2bHZEbC1paVJIRFVKQ0trSGdVaVk0QkcxR0pUY3Z1LWo3cmp4RUdxbE9hT3dVV2U4VjM3cnFQYmg4TXJTMUJFVW5ORERfZWpBV2JaNU1Od2xuTWZpN09oUExpdmlrNmVGVTFORDdCb2RNX0JKZHFKWkllUEZfb2p0aFNLWDEtcTBMNFM3VWxxd1FhS0hzVkFO?oc=5,0.8111
ZYDUSLIFE,2026-01-04T08:00:00Z,simplywall.st,Owning 75% in Zydus Lifesciences Limited (NSE:ZYDUSLIFE) means that insiders are heavily invested in the company's future,https://news.google.com/rss/articles/CBMi8wFBVV95cUxQdFVBLUk4bEN1T0JDZ1BDVTd2dWFFN01JQ0gyb0JUMHNVbnVsQVFUdVRlUVRFeTI0VFMtb1VEdV9ERmJxOFJ0WS1JcVdmLVFzeG0wSVdzUnc5ZkZ0N3VOd3lFSDFBMjNjYWV1UGtoeEsxM1NvTzNDdUczaDhxNzJaRnBpZTBhbXRUcGJDLTZ4bWdmYmJhLXlaOW1rbTd3eXVQQWlqZG9IcWY2RHdoblJXLTNpeE9EWFJUOUR0enlsVG90WXNaZ05UeEVURzlZOEV3M01BVW1PdnM5NDE5TWFtb19DMFM1anlqX2JXVUcxWjJBYjTSAfgBQVVfeXFMT0pxekRnbXlDRTBBc2V0ZUdXQVJJTUR4elZraV80SzN0bFc2d1pyNEsyajZkaGt5aHlXWE45ZkpNRUNRbTh1Vy1QSjIyTm5YYm5mUUd0YkktSG5qc3MxU2xabjV2YjM2LWF6Y08tT2hWTE5CNkhjeE1yWkVNWkF2WXZkTU1IdmkyYWcxaVZxeVN5SGthcXphdk9McG1LODZlanlGUzhiRXgwYWpOcV9mZGZpazN5dlNIWFZqaGNNazR0TXBmdUt2MkhCZG9QWVlieGI2MmYzakdDTzNfQkFzR0YzWlZaVmJ5UmdXb0FPc3BxUVMwVkxzMV8?oc=5,0.0668
BAJAJFINSV,2026-01-06T08:00:00Z,simplywall.st,Investor Optimism Abounds Bajaj Finserv Ltd. (NSE:BAJAJFINSV) But Growth Is Lacking,https://news.google.com/rss/articles/CBMi7AFBVV95cUxOV3RGZEhDRGNHbi1xWG9PbHJPcDFCT200ZkZMbTNsRUtiRDQxOXJJelYxcW1iX2lUbkstRTRTMWljVHhFTGc1X3h2X29wc0ZvWTU1VTRNcGhfdHYybl9MWTl5SjAzNUxGWF9jMVFGY0g0b09ZT0IwT01MbHZLRkFxdlhScWlheTlZNFZiN3EwVC1NcTVtcWtzRWwzM01vc3ZILUZ2SmJyX2p1dDlRR0pPakg0Qzcza2N6V0JJUG1mVTV4b1liRXpkV0lObm9aU3QtOTlMeDZROHkzUHVyNkVIcFNHSDlWRFhoVDNobdIB8gFBVV95cUxNM1hNa0tETWNnN2tnaEN5LS1JV2E3Y2pGdlVhc01Zd21PWnBmZjJrOHJJRFJaaDRpN3FtYkhGMUZFdVlaU3ZENVA1UjYwbEZ0MVRwR1ZYUGsxbTl3NXQ2NGI4UnBzVmdtTk9VMDhNM2JQZF94VzNDUzQ3M0xRWTFmT0tiQkxEdmpYdzhwZFBXQlEtYWlKTThlRVZFc0tobnRCZzQ4RXptRjB4ekphUXRVT1NrWkxFa0Z1cFpwTGR4TW1wX1pyLVREb25GR3hNeFVXU2oxVTg4RGNueUg5VU5vZmV5ZG0xbVhDaWs4dEhhekduUQ?oc=5,0.9192
DIVISLAB,2026-01-06T08:00:00Z,cnbctv18.com,2026 an 'inflection year' for Divi's Laboratories; Citi sees 43% upside,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMnRFSWxJQUhpdWlBRHBldkc0Vm5tVUxTOVE5QU9BMzNGV3FpS2owQ3dZMzVnZUpfSlluWFBMQ2d1dER3WTNMcUttRGJmb2VSWVBHckJ5enRrSW02alExWHM2R0VpbzV6SnFaeG0zb1N6SHd5T05BY2U4eUI3SXNqamo0aGFWdmxsUl9jLVBPakU2eVpEWGplSnVSZ3BJeWxQemRla3NXdGNQNy1MMXFDaUpaQ3JEbXJUU21iQVIwWmJSSHJnOW9XUDdfOUpobHdFS1lkRWJVc9IB3AFBVV95cUxPcnpJelpVa0Fsb1hqTVZJRHBJcWRfdTBCX1VmVWh6RE5xOHlvYVVWRG5SdFUtRmJnRkpiOVlkOVpTNHBrYk4yNWNMSmM4MFkxY1pZVUZSR0NfYXBsYUhnakJpT2x2c2h5X2VMMnJaTGQ0VVFpQi02cl9iQ240SEgwYUVHS1plQjN3OTRJTVFTOFpyV2M1d3BYNmFrRmhCbk9aTUdBQlAwSXJRQnVRR0RxeWNvT0wya0w3V05vYjZQRzcyLWtWN3FYUEx4cDJGSnd1NXcyTHlxUi1wWEF5?oc=5,0.8919
DIVISLAB,2026-01-06T08:00:00Z,Moneycontrol.com,"Divi's Labs, Lupin, other pharma stocks rise up to 4%; here's why HDFC Securities says sector looks...",https://news.google.com/rss/articles/CBMigAJBVV95cUxNalZja2ltRDI3MEstRWpYaDd5UGVyU0tfSVpRa2N0ZDRyVlJJX3I2OXhucXpwME0zbi1KVUxmNmpTOWIwRi1ES25wVndjSVNCOUgwbDlWZWxGb2dpcVVQTkFLdHNrTDlVXzVLdFZubC1CaEhfbGg4UDB0a0tGb3ZCZV90QTg3RFJpTWFHVFhRLW9mZHRVOEVLN19scmplMWU1WjlPLWFkNXNOQ0FoM1Yta1NFcGFmYlBRNGdpbkVCRWVtUC1faWVnbjNPamdSYmNsWmlGejZ6cV8xWC1GTUZqZEFuWEFmVmN6azhELTRnb1J2eExjVHJkLWNVRDljaExu0gGGAkFVX3lxTE1HUFIzOEhZVFVXQ0tObm9iUi13MGJ0TmpLa1NQbURRUjFsOEJLZi10WkROUDRxY29uWTJwQmlLR2ZxdlRqRHR1eTZYQUM2UW9QSmFTaEZncTJEcVZlVTZqWkJ4bkhVblljYUc0QmpuN3VfT09wcHFxd3ZnOVFSR2ZjUHlUT2FYbE1vcHBXY2IyUm1fQXFQM1hvY1poWlA4S2R1M215THByMlI3N0x6a2JWM0loTnpjbGdSazdfb2VMREFiRGx5Nm5MUnZwRmQ3RU44U2xTT25fQUtpaWZmU0dpVm1HSjhOUzJXaXN6cjBlUGJ3WnZZcjE3d2x3Sk1fbnhBWWlsbnc?oc=5,0.9170
LODHA,2026-01-06T08:00:00Z,Upstox,"Lodha Developers Q3 update: Pre-sales advance 25% YoY to ₹5,620 crore; collections down 17%",https://news.google.com/rss/articles/CBMi6AFBVV95cUxPVUJPNXJzeWNZMkhhY1lYd2ZsT0tfZURfRC1sSGJqYlRzUW05R0pKUkRDTEFVN2hRWGF6X3M0YzREeG41cU0zenVZM1J5dDVfLWFfTnJuRTZtM05fV0ZjQU9lZ0w1eldFQWNuOGxWQnlEdGlmZTJSZHdIdGtqY2NUa1k2MS13RDdDWU9oMGtsSk42R1hpUDVwT01Ya3pQT1hJdV9oajYxTi1FM2hPbWFLVWFuTTdRMTdWTldhTnA3SnQ2LTZaVFN2WW03cGFGWkRCcklkdXpjWndaVW44Rm1IQXdyUGJ6d1pv?oc=5,-0.9566
PIDILITIND,2026-01-06T08:00:00Z,Upstox,Pidilite Industries stock in focus as arm transfers entire stake in Pepperfry in share swap deal,https://news.google.com/rss/articles/CBMi6wFBVV95cUxOdWJOdFJ0Z3F2cHNFQnYyS3N1ZXN1UVlSS2RGYUNXejBZMDhCbGpkcDlPdnpxOHFnVER0cV9wU21QR2lOOTdPMjJIZmN3MEk0cWtQeDZwUE04aS14bnFxRExQTjRoYUk1alV6eVBKQzItWmZEQ1NBeEhnREEwUTdXZDRkTW5qZThWTWFyVEJiek9YQnBqbTZQUXdveGg0OF9OdDRXeEhScnlwcTNtTVJYei1GNjcxT0pPYS0xQ2cxSlM2SUtmQmFHeHRKYmpQVWNTVGs5QmxTR3FkWXp6aEVtbFZSdkNIaUhMVHZZ?oc=5,0.0627
UNIONBANK,2026-01-06T08:00:00Z,Samco,"PSU Bank Stocks Hit Record High: Union Bank, SBI, Bank Of India Gain | Stock Market Today",https://news.google.com/rss/articles/CBMi3wFBVV95cUxPTUdmYmVLV2hqU3VlS2JsNzkwemxhb2VhbzVSWEk5UW5uU2hRM2Q2MXMzb0N5OWQ2cU1TT2FBQkJTc2NFUEFxMHd1S29PWDFxWXBvenZnYnowRHpsdWxyN3JncFMyYkNnNldJNU4zdHR6RDlXc0FpcTEyUUlQbmdiaGR1Tld6UkhoMHM2YWtkdU93OC1QNUpaNW5KWnFsYWdBbDkwQTNma2RzVGdMTWoybmF4VXNBLWVsY2tyRS15SlRtTTFVRzU2RGtURUlYeWkyeU1lRDA2WnMxMWU5eThZ?oc=5,0.8279
APOLLOHOSP,2026-01-07T08:00:00Z,scanx.trade,"Apollo Hospitals Enterprise Executes ₹236.09 Crore NSE Block Trade at ₹7,388.00 Per Share",https://news.google.com/rss/articles/CBMi3wFBVV95cUxOQmF3OXlkX2NUNjU5RVppWVRrZFpPM0RCcEVmdUtSY1ZCYlRfLXozQTJEd2V5bUMyRjJfNEdSSWRnOXM1c04teE5qRTBWdmo3OTdnZHh4MHA0WGQ4VlduWm0yNzFmNFZsaW9PRUZYZGw1bC1TT045SF9CcVBScURxeG4tM2s1Z3lUcDhIMU54Z1EyR2lpZmtKT3ozMC16VGhsUGloRnJBLVBJbXJ6SFhrSUtKZC1JM3RPMF80RlpJZGRPSUNwWF9xMElnU1lTUEY2dmJjd3NRY2ZQYThUd0Fz?oc=5,0.0376
DMART,2026-01-07T08:00:00Z,Business Standard,"Avenue Supermarts surges 5%, logs sharpest intra-day rally in 5 months",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOZ0U1VkdlZjNPQXd1c1R5M2IxQzlrRm80SGRocGs3SVo4U2s3QXRCQ21pUWw0YXprNG1WcUp4cG1xTFZyRDlWWEhjY0VOZWFjY2JQVTdzbk1waHEtQS1qRGpfWjJFOTFNSFptVjBUVVprUjhEUU45ZG9qZkE4QzgzVVlSaWJ6ckdhUXhuMkNKOTZQeXV5NTE1NWY5YnU4aTRQTjhxVG53V2NuVmpVQ05jZWtYNXBheklRUzdjY2dWQXR1VVVTQ3NsdXhtSFpEX1l20gHWAUFVX3lxTE5kR08tR0tkandUU216bUlXcTdIRGZPMGgxeXVaY0FZVl92V09vVjd1MzRSZDRHZTJFT3hIOEVuQXd3eVJNNzViS2dFVkRzamRFeExrcW02SVREWXZ2aUQtVWM4SzhNeWxfUlg5VGV5ZzExMFdPQUw5d3pYU3R1Sm51dGVWRHJjUHpVdjdxdWlicTdoa3F1c0hocFEzZEpZbTFrRU4xeE5ROU5pWWx3ZFBDUFlZRjE3RERrYl9ZeTlzTm1WSFROSlpYN1BPcTVhUjUzdW5jckE?oc=5,0.8403
INDHOTEL,2026-01-07T08:00:00Z,Moneycontrol.com,"Indian Hotels shares fall 3%, hit near two-month low after Morgan Stanley downgrade",https://news.google.com/rss/articles/CBMi3wFBVV95cUxOSWtRMzRVekJjeTFGUjBuWl9zLW9xNGJhZ1FKSE0wVWpubUlRSzZvMHc4SHItRTJjLVZrdDZEdnU5QkV4aThINVEyT0c4cXpYLVRULU84Z1MwVkhkRGFSa1hMcFM3SlQydDBDdlBaVDBfT1FSc25iNVE4dkRWX0syX2JRSEFvb1Q1VnNRM0ZKaU9sR0t4bXpWbXQ2cWZiZUNQMUcyQmExQ24wMTZ1cFg1RHlxbGhYY2oxc0REUV9wZzRVZm9Sdjk5dmRiWWJqTkVaaW1jS2E3SUQ2U0ZBMHA00gHkAUFVX3lxTE1wUlFEWTZNeFdCQTJiY1I5M3ctVUxIajdRVVFRa3hjR2J4UDlLSUdKV0hxV2tGRHF3eHVVNC1VMUFBbUdfeHN0OWlBUGJNTGM0RUJobGpTRnFkbE10bjZ5bS1vRmFQa2ZXbWJNUTFuMl83MHQ1cFlrbDhCbDZtbkk3Ym9vM2lFTldhWnJLaklsZjlWWFMtdS1aMU11d21hNEh4dEZGOWJuYkRyMzcwZkQ3cFRHMHVBVHBvaDJ5WnhJeHAxdEMwdUoyVDhlc3JSR2g5dnRNVDNJSmMzd0ZxN2pSbDQ2eg?oc=5,-0.9518
LODHA,2026-01-07T08:00:00Z,The Economic Times,Lodha Developers shares rise 2% after strong Q3FY26 operating performance,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOdEU1Q3dzZVdXNjJ2Q0hZU2ZBaENCdVk1MUtnVkY2NHNoRGlaZW82Z083RS1YOUNhbjJ1RWtfUkQ0WHZOZmtDd2p0aU1aWXRsSGdIVUlBdjE0anB4SWFIRzlfZFRTVEl4bFd2Z0VlakxtTGI1UTl1dl9ta09pcm1nZFVOUUZVdVVkVDNvQ3REQm1YQkx4QmdJWGd0X1QyYWQ4WGZKUmNfZW5jTWRpWV85X3RabTBYaWFESDJIcUY5OG1DMUFfUks0X1dKcmJxVFVfX2ZLMlN4VDMtZ1lKbmg3dWZJN2RXMjVtTlpvUXJETdIB9AFBVV95cUxOUF91ZnFIaVdnSTVVR1RJeUJVN1dqNVdYWVBJUjJmNm1wWDBEX2NVZGdmajFXTU9IYUVPazhlSERYeTNxdnlFbWZJb1o4bDEwVGtZZXZlbUJVajVWcjlDYVJfc3BFaHVUbm41Q1ljMU5IMl94YmRlUlV5WVp5SGpEZi1mekZFWmZVNmpLX2l4Mi1ZYUNIbjVjbjFMLWd4OW9udUVOR01Jc3h4emhhTmZEOGoxdzVzenJSaFJzWThVQXRwakFreEJJNTFrSlBVT0ZWdjdlZmM5S2lYeWVaR1RZSUtqaVhidDdhYW1ZcVVKS2VHZV9G?oc=5,0.9279
LODHA,2026-01-07T08:00:00Z,Business Standard,Strong Q3FY26 presales drive bullish call for Lodha Developers from Nomura,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOSUJ6UFlHRzBFR3gwbXh5UUxKR1VPa1BhNEV6UFlfVHI5cVh0MFJiNGw2cUVwckpubV9Yd3ZrQURmQlNuaV9DWjMtNy0wUGt2UndWRjktdWF5ZHlrZGNxeGZUdzNpRDZEUnhrbHNuSVBIaU03TmZuMFVkb2d4RXIwLVVWdWh3azJkSDJ2ZzllMXpjbGJRaGlxd3lPSXYzLVNDZTdLUmR2UHRtQWlPUlNzWHVVMVB6RGYyQTI0b2E4MlVOOTREdG1ic1IwVkFmblZkSkc3SlU2eVPSAd4BQVVfeXFMTklMZEZYaE5JTm5hVEd1MTIwQ2RjWkdvTF9MZXYzUThTZU1GMDZKbnhUdkdVSGNLZmpMQWt4cmsxd0ZXenRnV2IwLXZ0dHdWMFBORUphQmhGQXk5bXlScXFPdjE3U0ZwcTdzZVAwUnBsdVV6NGFaZU90N1JSUWR3dUJFcVhGdDdXOFBYWlg4ZDhyazVwMzh4N1J5b3RmYVlwTWNFdFRyNEZMYXpCVFRiVzN0TGx1cEFCZ1doT2dLZXlMd1hHaUxxUEVLLTZfX3hpMXMtdXYtU1ptRExyQWN3?oc=5,0.9270
