symbol,published,source,title,url,sentiment
HONAUT,2024-08-05T07:00:00Z,The Economic Times,Honeywell Automation India Q1 Results: Profit rises 32% to Rs 136.5 crore,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPMVM0X3VhaTIyamFpZkVPNXNBczdvbUVKZXl0REEzTkpyVjBnVUtqOG5yODhPYlRIT25CenZ5enNjZi1JVW9aWmdpTXM1YmNkWWlFS0czQTZVSHY2dk5mOENDcWFTejdVR3EzZUtwRW1ZUUh1Ym45cFJXazZJUVdtUEtRcDU1X0JSbkVKbEdUeDlrSkZJa1YtU3dOZnhINVFnbUxvNDBSVVpfSEhWdGZyWU5nVUlVMWVuR28zd3NZa210QVNCSmx5U0tNRDJxTHBvRENGenVFMXB0ekxVenZOWFhWc9IB6AFBVV95cUxPYVNpTXZJNDkydnA1TUpkMk5FQUZBbDZKTkxoWTJVMS03QnBva0xWLW5MOXNIeUY3MWNZTVVnMVFCZllxWmpiN1liOXlGSy1rNWc3YWI5cFlPNkFibE03QkFhdjdmcEp0Rl9GbHVFcURxZ2h0R0lKOHp3R1ppcGZiLWp1UmJPdXh3UDlSRjhHWUF3dEF4dkRUaDcxWDBua1pYYlNYMXExakVEYnZOcE44REpwc3gzN3dRanFyTVlPVEFBNnFCOEhwU3dwZjVvT3gwU0tVWmVXVHVzMVFXZmF3TmtqQUZXb2Zs?oc=5,0.9200
AIAENG,2024-08-07T07:00:00Z,IPO Central,"AIA Engineering Buyback Record Date 2024, Acceptance Ratio, Profit Guidance",https://news.google.com/rss/articles/CBMieEFVX3lxTE9mQ1RGRURNTlBYRnNnY3RHZUo1R09DOHRrNGZ3dUQtMUl1Rmc4d2JIREZqTUhpVkQ3NnhRVUdibWZhQjFhRnlDbXZ5T3V5ZkhQRTZHalZvUGFaTXQyYi04STJxMXRCQmFzcWI3VnJsZGRsXzk2U1gyNQ?oc=5,0.0271
AIAENG,2024-08-07T07:00:00Z,NDTV Profit,"AIA Engineering To Buyback Shares Worth Rs 500 Crore, Stock Gains",https://news.google.com/rss/articles/CBMixAFBVV95cUxPeUdWUUQ5U3NRNndzODhUeDFkR3NrMk96ZGxMVVBOMkNxaTg2VnZoeC1WM2dxUG01R3FHWmJDeHFKR2xhSThxTTM2VV9rOWVDYnJqdFYxSlgwMTBGdkpDN3NkSEk3cmdMTFNsN1VUWXRqX1AxR19jNTV1Sng0SGRzSVREZ2FPOGFVR0ZsODNZTVpPbmRSMHlyMU1GbURVWGRDQXRIako2M0QzTTNPbEdYV1FvblFfMDk4aXJfaUktTUxLVHI10gHXAUFVX3lxTE5vcy05bnRCbncxVmJMa2JnZG9jR0NQdWh5UEVMZHd6bGd6NVoxSzdYNnNvVjgzMERQVUJULUt1aFUzVGwwV0gzYUdHS1NscmZsR1BjMTBTMkxJdk1VSDdyZHk4OUlJWUJ2RWF3T1FoT21MN1VROU5mRTE3M3g5TXgyVVJRcnNmb19ieEtOTjdqNE1MNHpabjVub19FOERDdkpMZHZCbFJKYlRNMVpxQUpycjNfYTV0YkhEOXVTdWt1WXRJR1FTWElXSkkwUzNFblF2d2VseWQw?oc=5,-0.1774
AIAENG,2024-08-07T07:00:00Z,Upstox,AIA Engineering shares gain over 5% after board approves share buyback worth ₹500 crore; check details,https://news.google.com/rss/articles/CBMi8gFBVV95cUxOY2VhZ0wyQVpFMDA4TElNWkZUejIwaW9tcnVaMnQ1ZUdtN1U5ZlAzSnZOR0xkbGpPd0ltenJfekp5S29BWmlXcVFVbDJzOERzMU4yUHhpUVRTYmFMaWxIVEVTQlg0dktVelQ2di1PN0FUUnNyTnJpRVl4Q2I0NHVuZ05SemxqaDR5STlUbzltS1YyVmc4RkNnSVdla09nUkN3NUFRZ2NiNEI1a1RsU19xYTV1eVZHT3VoV1A3QXB0dFREU3hVLXpmbklUVE1RWk5TSHJLWDUwM3pRYlhmbUdBREpHTVhON3VVWUJHOTgtMWFuZw?oc=5,0.8181
HUDCO,2024-08-14T07:00:00Z,Affordable Housing Finance,Officials Announce Improvements to HFA Risk-Sharing Program,https://news.google.com/rss/articles/CBMisAFBVV95cUxOVkdsWGxzRWdzd2xUY0todThhb3J2MGxxT2YyUnlpM3htTENJNWQtSE9OcG0xRHlubDVHQjlBUEFxTVRQRU5MNnpzeV9GUmJBSV9zSjJyd0ZQSEdCZnFTNEh3YkZ1ZnVvRWVsM0Nwa3ZibktNTzB2QXlPNUFkeFJObTd5c0ctM0p2LXpLb25WZGVKS3Flb2NEMXFvU3h5MEJLcDJwUWVZV3dUaFEtVzRobw?oc=5,0.8433
AIAENG,2024-08-19T07:00:00Z,The Economic Times,AIA Engineering Rs 500-crore buyback: Last day to buy before record date,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNQmwweGRqUmtneHlfUnBYLVMxMzd1U3ZBTG16YkJXQm9HQi1aemE2Zmp3UzViTUlEcW52bnE3WEI1TDVtNmRQWWhQNlRxUWo3cEpwMzBJTDdzZ1VpTFMxTld0NTBYeGlVRkx2dktyMVJYNW8yNlRoTkw4dmZKbDdjc1lRenZoUHdSRS1XcHRKRFNub0tnNFdBNkxjWENwanljU1YtYjJsT1dRMl95MHV5WXlWZkY5Qk51RjAyTl81S0xmTlpXNVQ2N18zaENTbWVSV1ZkaTJmUkZzcE9fS3fSAeMBQVVfeXFMTUZZMTdWcWhGLWx3QXc5eUdOSzhTcFQ5TUVsMTE1Qm5GeG1DZ2gxVUllaDJZYWtEWHI3bXN1UEIzTllCZWpLalZOazF1aDdpVG1JV3pBSExtOWhuUVJIUFhxV0w5QXVTNFBtbHhyT0pzenpnQ1dMZDJZQlRuRGtaazNrYktCcUdlVERjSDBYb0o2UENRaEt2MjNPM2RKUWlINFNtVzc5VHgxTUxoTkpNcTAxTTdGejVQZm1mYmJVZUhFbzNsQkx5ZnNpTFlrSTZHQTc4UDFreUY1VldCQVREM29EMkU?oc=5,-0.0301
HUDCO,2024-08-29T07:00:00Z,Moneycontrol.com,HUDCO shares rise as RBI okays certificate of registration for PSU firm as NBFC-IFC,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNV0dNMkNuNV93ZC1zcG1TYkV4YV9fbFV3R0pjYmFodXNqVkkyQkY3czZUbHFUemhIeVNMcUFmNTVmSjA5U29oOV83bFBUNFlGMjBhMmFVekZnSlU4S0pzUWlPeUJNRzdRRDdoSmNyOGItbGt6S1JVLWgwYXhBNDRqZFZwLTM0Y0VJbloweTAtMC16M2w4QTVMOUt0YTVzdXJsY0QxVDR4TTZOUGt5dmVtWDM1VTFRQWZFRnBaY25IM0hrZFZTcDR0cDRrckRxamhBNUw0alFmSDVCS2xKcnfSAeMBQVVfeXFMT0g3cGRlUUd0TDgxSnEwRVZuUkRaN1Jqb0hqb0RUUnpCZmp3UTVQVHlYbjJrLXBzVGU2MFZrc1Rkd1VpaWpUNXdyMDF1LVRGZHhhcHlWdDlNczNhTFdKakM2aThQcXFfT3FiR3AxTERZbUdFcVBnb1YwdG14SnhHSDNPMXJTU0Y0RlNHazJSWTN1MzFBMGxjSGVmR1lkQlNRLURYaV85Ym1DYzFhSURvVzlBNXlvaUZ5eFVpcFJpemRxNkp1TFNLaUwzVGhmejNoejluVHFuXzJmVTQxZHFqWXQwVG8?oc=5,0.8083
