symbol,date,traded_qty,deliv_qty,deliv_pct
3MINDIA,2008-01-01,435.0,352.0,80.92
ABB,2008-01-01,136173.0,92577.0,67.98
ACC,2008-01-01,199990.0,74872.0,37.44
ADANIENT,2008-01-01,217693.0,128155.0,58.87
AIAENG,2008-01-01,12819.0,7901.0,61.64
AJANTPHARM,2008-01-01,70813.0,40695.0,57.47
AMBUJACEM,2008-01-01,509796.0,350115.0,68.68
APARINDS,2008-01-01,7708.0,2971.0,38.54
APOLLOHOSP,2008-01-01,481468.0,190560.0,39.58
APOLLOTYRE,2008-01-01,12774176.0,5150328.0,40.32
ASHOKLEY,2008-01-01,8571947.0,2420177.0,28.23
ASIANPAINT,2008-01-01,10556.0,6630.0,62.81
ASTRAL,2008-01-01,15807.0,10963.0,69.36
AUROPHARMA,2008-01-01,64416.0,35145.0,54.56
AXISBANK,2008-01-01,144716.0,89788.0,62.04
BALKRISIND,2008-01-01,1458.0,307.0,21.06
BANKBARODA,2008-01-01,382149.0,96846.0,25.34
BANKINDIA,2008-01-01,443082.0,165289.0,37.3
BEL,2008-01-01,46587.0,34448.0,73.94
BERGEPAINT,2008-01-01,839888.0,467368.0,55.65
BHARATFORG,2008-01-01,774233.0,426543.0,55.09
BHARTIARTL,2008-01-01,1327243.0,751902.0,56.65
BHEL,2008-01-01,210822.0,138574.0,65.73
BIOCON,2008-01-01,219889.0,73605.0,33.47
BLUESTARCO,2008-01-01,27947.0,20084.0,71.86
BPCL,2008-01-01,907640.0,332435.0,36.63
BRITANNIA,2008-01-01,4021.0,3398.0,84.51
CANBK,2008-01-01,724149.0,308951.0,42.66
CIPLA,2008-01-01,788440.0,479562.0,60.82
COLPAL,2008-01-01,91509.0,50390.0,55.07
CONCOR,2008-01-01,10914.0,8426.0,77.2
CRISIL,2008-01-01,931.0,639.0,68.64
CUMMINSIND,2008-01-01,108230.0,79792.0,73.72
DABUR,2008-01-01,845054.0,303048.0,35.86
DIVISLAB,2008-01-01,112786.0,36321.0,32.2
DLF,2008-01-01,602742.0,164762.0,27.34
DRREDDY,2008-01-01,191624.0,128415.0,67.01
EICHERMOT,2008-01-01,31627.0,18347.0,58.01
ESCORTS,2008-01-01,910999.0,418841.0,45.98
EXIDEIND,2008-01-01,692629.0,357430.0,51.6
FEDERALBNK,2008-01-01,55358.0,29081.0,52.53
FORTIS,2008-01-01,2114514.0,764509.0,36.16
GAIL,2008-01-01,1743802.0,934462.0,53.59
GLAXO,2008-01-01,31401.0,21161.0,67.39
GLENMARK,2008-01-01,258727.0,78310.0,30.27
GODFRYPHLP,2008-01-01,17765.0,14731.0,82.92
GODREJCP,2008-01-01,121232.0,75797.0,62.52
GODREJIND,2008-01-01,131089.0,72809.0,55.54
GRASIM,2008-01-01,89874.0,49877.0,55.5
HAVELLS,2008-01-01,117745.0,50262.0,42.69
HCLTECH,2008-01-01,182565.0,84529.0,46.3
HDFCBANK,2008-01-01,131052.0,62172.0,47.44
HINDALCO,2008-01-01,1276616.0,564033.0,44.18
HINDPETRO,2008-01-01,1825987.0,595842.0,32.63
HINDUNILVR,2008-01-01,1174904.0,564962.0,48.09
HINDZINC,2008-01-01,84800.0,58124.0,68.54
HONAUT,2008-01-01,2368.0,1696.0,71.62
ICICIBANK,2008-01-01,731426.0,418077.0,57.16
IDEA,2008-01-01,3060554.0,1559560.0,50.96
INDHOTEL,2008-01-01,6567159.0,2730868.0,41.58
INDIANB,2008-01-01,738120.0,322406.0,43.68
INDUSINDBK,2008-01-01,922658.0,406105.0,44.01
IOC,2008-01-01,1271492.0,477571.0,37.56
IPCALAB,2008-01-01,7316.0,5634.0,77.01
ITC,2008-01-01,11524699.0,5924407.0,51.41
JINDALSTEL,2008-01-01,68745.0,17563.0,25.55
JKCEMENT,2008-01-01,79512.0,55442.0,69.73
JSWSTEEL,2008-01-01,373599.0,183424.0,49.1
KEI,2008-01-01,512633.0,265071.0,51.71
KOTAKBANK,2008-01-01,210980.0,69719.0,33.05
KPRMILL,2008-01-01,33859.0,18347.0,54.19
LICHSGFIN,2008-01-01,749626.0,299850.0,40.0
LT,2008-01-01,206138.0,117693.0,57.09
LUPIN,2008-01-01,57842.0,30022.0,51.9
M&M,2008-01-01,294025.0,147186.0,50.06
M&MFIN,2008-01-01,28872.0,18563.0,64.29
MAHABANK,2008-01-01,559275.0,201041.0,35.95
MARICO,2008-01-01,951342.0,555966.0,58.44
MARUTI,2008-01-01,183163.0,97850.0,53.42
MOTILALOFS,2008-01-01,5545.0,2798.0,50.46
MPHASIS,2008-01-01,192274.0,110718.0,57.58
MRF,2008-01-01,2644.0,1315.0,49.74
NATIONALUM,2008-01-01,319749.0,129679.0,40.56
NAUKRI,2008-01-01,36425.0,11499.0,31.57
NTPC,2008-01-01,9181193.0,4560843.0,49.68
ONGC,2008-01-01,925453.0,582820.0,62.98
PAGEIND,2008-01-01,3314.0,1985.0,59.9
PETRONET,2008-01-01,7108760.0,2079125.0,29.25
PFC,2008-01-01,430877.0,177559.0,41.21
PHOENIXLTD,2008-01-01,720.0,483.0,67.08
PIDILITIND,2008-01-01,32660.0,27013.0,82.71
PNB,2008-01-01,339205.0,114984.0,33.9
POWERGRID,2008-01-01,9386860.0,4099260.0,43.67
RADICO,2008-01-01,411369.0,175085.0,42.56
RELIANCE,2008-01-01,1204696.0,627416.0,52.08
SAIL,2008-01-01,5592334.0,2061510.0,36.86
SBIN,2008-01-01,424788.0,172480.0,40.6
SHREECEM,2008-01-01,18440.0,15266.0,82.79
SIEMENS,2008-01-01,159892.0,88345.0,55.25
SRF,2008-01-01,1260655.0,395589.0,31.38
SUNDARMFIN,2008-01-01,3718.0,3164.0,85.1
