symbol,date,traded_qty,deliv_qty,deliv_pct
3MINDIA,2010-01-04,88.0,56.0,63.64
ABB,2010-01-04,185867.0,111068.0,59.76
ACC,2010-01-04,852434.0,267171.0,31.34
ADANIENT,2010-01-04,285126.0,180977.0,63.47
ADANIPOWER,2010-01-04,370563.0,238931.0,64.48
AIAENG,2010-01-04,70184.0,32448.0,46.23
AJANTPHARM,2010-01-04,22413.0,12502.0,55.78
AMBUJACEM,2010-01-04,1443914.0,637208.0,44.13
APARINDS,2010-01-04,8292.0,5587.0,67.38
APOLLOHOSP,2010-01-04,281802.0,62799.0,22.28
APOLLOTYRE,2010-01-04,5797115.0,3452799.0,59.56
ASHOKLEY,2010-01-04,11437682.0,4514119.0,39.47
ASIANPAINT,2010-01-04,8035.0,4852.0,60.39
ASTRAL,2010-01-04,29945.0,12978.0,43.34
AUROPHARMA,2010-01-04,135261.0,72871.0,53.87
AXISBANK,2010-01-04,874302.0,414198.0,47.37
BAJAJ-AUTO,2010-01-04,190755.0,76500.0,40.1
BAJAJFINSV,2010-01-04,242661.0,92679.0,38.19
BAJAJHLDNG,2010-01-04,288696.0,100232.0,34.72
BALKRISIND,2010-01-04,112715.0,14073.0,12.49
BANKBARODA,2010-01-04,232802.0,110322.0,47.39
BANKINDIA,2010-01-04,589037.0,304010.0,51.61
BEL,2010-01-04,71202.0,40646.0,57.09
BERGEPAINT,2010-01-04,115840.0,52675.0,45.47
BHARATFORG,2010-01-04,461561.0,76346.0,16.54
BHARTIARTL,2010-01-04,2952340.0,1281792.0,43.42
BHEL,2010-01-04,495849.0,262036.0,52.85
BIOCON,2010-01-04,305317.0,84411.0,27.65
BLUESTARCO,2010-01-04,42452.0,31101.0,73.26
BOSCHLTD,2010-01-04,4072.0,2204.0,54.13
BPCL,2010-01-04,714541.0,246857.0,34.55
BRITANNIA,2010-01-04,1869.0,1291.0,69.07
CANBK,2010-01-04,400005.0,164793.0,41.2
CIPLA,2010-01-04,635013.0,322423.0,50.77
COLPAL,2010-01-04,113252.0,68434.0,60.43
CONCOR,2010-01-04,26853.0,16786.0,62.51
COROMANDEL,2010-01-04,46526.0,32026.0,68.83
CRISIL,2010-01-04,654.0,367.0,56.12
CUMMINSIND,2010-01-04,48542.0,24854.0,51.2
DABUR,2010-01-04,252519.0,128351.0,50.83
DIVISLAB,2010-01-04,128529.0,46703.0,36.34
DLF,2010-01-04,4475827.0,978987.0,21.87
DRREDDY,2010-01-04,329988.0,201712.0,61.13
EICHERMOT,2010-01-04,41006.0,17690.0,43.14
ESCORTS,2010-01-04,4788203.0,1162960.0,24.29
EXIDEIND,2010-01-04,1050464.0,618626.0,58.89
FEDERALBNK,2010-01-04,494126.0,345517.0,69.92
FORTIS,2010-01-04,2322642.0,730495.0,31.45
GAIL,2010-01-04,821671.0,409952.0,49.89
GLAXO,2010-01-04,9365.0,5412.0,57.79
GLENMARK,2010-01-04,331811.0,129118.0,38.91
GODFRYPHLP,2010-01-04,828.0,349.0,42.15
GODREJCP,2010-01-04,97980.0,26631.0,27.18
GODREJIND,2010-01-04,725522.0,300811.0,41.46
GRASIM,2010-01-04,242897.0,136163.0,56.06
HAVELLS,2010-01-04,665834.0,136842.0,20.55
HCLTECH,2010-01-04,408037.0,209869.0,51.43
HDFCBANK,2010-01-04,305049.0,143164.0,46.93
HINDALCO,2010-01-04,5677267.0,1178230.0,20.75
HINDPETRO,2010-01-04,866765.0,431964.0,49.84
HINDUNILVR,2010-01-04,668858.0,461681.0,69.03
HINDZINC,2010-01-04,219027.0,143093.0,65.33
HONAUT,2010-01-04,982.0,732.0,74.54
ICICIBANK,2010-01-04,1665852.0,479452.0,28.78
IDEA,2010-01-04,1488877.0,446687.0,30.0
INDHOTEL,2010-01-04,2057102.0,727329.0,35.36
INDIANB,2010-01-04,596355.0,449434.0,75.36
INDUSINDBK,2010-01-04,1042676.0,562193.0,53.92
IOC,2010-01-04,839806.0,288906.0,34.4
