symbol,date,traded_qty,deliv_qty,deliv_pct
3MINDIA,2007-01-02,3752.0,3633.0,96.83
ABB,2007-01-02,76399.0,12063.0,15.79
ACC,2007-01-02,261173.0,39413.0,15.09
ADANIENT,2007-01-02,162286.0,56032.0,34.53
AIAENG,2007-01-02,15598.0,5279.0,33.84
AJANTPHARM,2007-01-02,62210.0,19066.0,30.65
APARINDS,2007-01-02,11060.0,7568.0,68.43
APOLLOHOSP,2007-01-02,63270.0,34056.0,53.83
APOLLOTYRE,2007-01-02,17685.0,10002.0,56.56
ASHOKLEY,2007-01-02,5613189.0,2168775.0,38.64
ASIANPAINT,2007-01-02,13941.0,4553.0,32.66
AUROPHARMA,2007-01-02,192238.0,89057.0,46.33
BALKRISIND,2007-01-02,1531.0,1134.0,74.07
BANKBARODA,2007-01-02,144165.0,35847.0,24.87
BANKINDIA,2007-01-02,1340476.0,342377.0,25.54
BEL,2007-01-02,105559.0,38658.0,36.62
BERGEPAINT,2007-01-02,60097.0,27805.0,46.27
BHARATFORG,2007-01-02,183939.0,78375.0,42.61
BHARTIARTL,2007-01-02,277507.0,110284.0,39.74
BHEL,2007-01-02,141767.0,53526.0,37.76
BIOCON,2007-01-02,120652.0,58537.0,48.52
BLUESTARCO,2007-01-02,25586.0,14781.0,57.77
BPCL,2007-01-02,93522.0,51731.0,55.31
BRITANNIA,2007-01-02,1480.0,848.0,57.3
CANBK,2007-01-02,84629.0,15389.0,18.18
CIPLA,2007-01-02,218029.0,103587.0,47.51
CONCOR,2007-01-02,1154.0,876.0,75.91
CRISIL,2007-01-02,911.0,783.0,85.95
CUMMINSIND,2007-01-02,264406.0,60959.0,23.06
DABUR,2007-01-02,340694.0,210911.0,61.91
DIVISLAB,2007-01-02,108133.0,27875.0,25.78
DRREDDY,2007-01-02,149614.0,64600.0,43.18
EICHERMOT,2007-01-02,15803.0,13377.0,84.65
ESCORTS,2007-01-02,430986.0,118636.0,27.53
EXIDEIND,2007-01-02,260035.0,191858.0,73.78
FEDERALBNK,2007-01-02,545760.0,453826.0,83.15
GAIL,2007-01-02,219811.0,103709.0,47.18
GLAXO,2007-01-02,21699.0,11312.0,52.13
GLENMARK,2007-01-02,335409.0,130114.0,38.79
GODFRYPHLP,2007-01-02,764.0,590.0,77.23
GODREJCP,2007-01-02,33273.0,29668.0,89.17
GODREJIND,2007-01-02,204332.0,98090.0,48.01
GRASIM,2007-01-02,58154.0,23170.0,39.84
HAVELLS,2007-01-02,62386.0,42205.0,67.65
HCLTECH,2007-01-02,322049.0,183422.0,56.95
HDFCBANK,2007-01-02,201677.0,161903.0,80.28
HINDPETRO,2007-01-02,120327.0,58128.0,48.31
HINDZINC,2007-01-02,62412.0,21522.0,34.48
HONAUT,2007-01-02,1485.0,950.0,63.97
ICICIBANK,2007-01-02,345636.0,83689.0,24.21
INDHOTEL,2007-01-02,1909462.0,1216401.0,63.7
INDUSINDBK,2007-01-02,1529711.0,476874.0,31.17
IOC,2007-01-02,112695.0,90354.0,80.18
IPCALAB,2007-01-02,10856.0,5443.0,50.14
ITC,2007-01-02,2219274.0,1422887.0,64.11
JINDALSTEL,2007-01-02,12380.0,5083.0,41.06
JKCEMENT,2007-01-02,38732.0,25039.0,64.65
JSWSTEEL,2007-01-02,324140.0,218983.0,67.56
KEI,2007-01-02,113024.0,54101.0,47.87
KOTAKBANK,2007-01-02,387255.0,230939.0,59.63
LICHSGFIN,2007-01-02,33163.0,20022.0,60.37
LT,2007-01-02,173845.0,110995.0,63.85
LUPIN,2007-01-02,24937.0,11248.0,45.11
M&M,2007-01-02,819698.0,225807.0,27.55
M&MFIN,2007-01-02,45722.0,22164.0,48.48
MAHABANK,2007-01-02,105452.0,76163.0,72.23
MARICO,2007-01-02,13739.0,12483.0,90.86
MARUTI,2007-01-02,557118.0,190642.0,34.22
MPHASIS,2007-01-02,824821.0,182388.0,22.11
MRF,2007-01-02,1611.0,1187.0,73.68
NATIONALUM,2007-01-02,44145.0,17916.0,40.58
NAUKRI,2007-01-02,125064.0,43809.0,35.03
NTPC,2007-01-02,1531984.0,868144.0,56.67
ONGC,2007-01-02,342007.0,188010.0,54.97
PETRONET,2007-01-02,967900.0,428293.0,44.25
PIDILITIND,2007-01-02,6555.0,4125.0,62.93
PNB,2007-01-02,181484.0,29067.0,16.02
RADICO,2007-01-02,168859.0,118766.0,70.33
RELIANCE,2007-01-02,1149902.0,659158.0,57.32
SAIL,2007-01-02,10520872.0,3824319.0,36.35
SBIN,2007-01-02,408144.0,116205.0,28.47
SHREECEM,2007-01-02,10601.0,6388.0,60.26
SIEMENS,2007-01-02,525585.0,155528.0,29.59
SRF,2007-01-02,829166.0,263191.0,31.74
SUNDARMFIN,2007-01-02,8490.0,6513.0,76.71
SUNPHARMA,2007-01-02,188966.0,119630.0,63.31
SUPREMEIND,2007-01-02,25367.0,22995.0,90.65
SUZLON,2007-01-02,106699.0,24476.0,22.94
TATAELXSI,2007-01-02,60518.0,32088.0,53.02
TATAINVEST,2007-01-02,2590.0,2216.0,85.56
TATAPOWER,2007-01-02,425002.0,340538.0,80.13
TATASTEEL,2007-01-02,1034256.0,181735.0,17.57
TCS,2007-01-02,386265.0,168905.0,43.73
TECHM,2007-01-02,1185016.0,183500.0,15.49
THERMAX,2007-01-02,116273.0,44835.0,38.56
TITAN,2007-01-02,945462.0,69517.0,7.35
TORNTPHARM,2007-01-02,12001.0,7339.0,61.15
TORNTPOWER,2007-01-02,301305.0,108583.0,36.04
TRENT,2007-01-02,846.0,624.0,73.76
TVSMOTOR,2007-01-02,1375743.0,706430.0,51.35
ULTRACEMCO,2007-01-02,65217.0,37064.0,56.83
UNIONBANK,2007-01-02,381063.0,271642.0,71.29
VOLTAS,2007-01-02,752354.0,283417.0,37.67
WIPRO,2007-01-02,480419.0,198328.0,41.28
