symbol,date,traded_qty,deliv_qty,deliv_pct
360ONE,2025-01-01,227346.0,84765.0,37.28
3MINDIA,2025-01-01,2341.0,945.0,40.37
ABB,2025-01-01,74460.0,24070.0,32.33
ABBOTINDIA,2025-01-01,5346.0,1639.0,30.66
ABCAPITAL,2025-01-01,1667032.0,560213.0,33.61
ACC,2025-01-01,122193.0,46780.0,38.28
ADANIENSOL,2025-01-01,1104434.0,271387.0,24.57
ADANIENT,2025-01-01,2875721.0,709968.0,24.69
ADANIGREEN,2025-01-01,1560588.0,326598.0,20.93
ADANIPORTS,2025-01-01,1937930.0,486715.0,25.12
ADANIPOWER,2025-01-01,3063854.0,538302.0,17.57
AIAENG,2025-01-01,279660.0,271463.0,97.07
AIIL,2025-01-01,932721.0,301061.0,32.28
AJANTPHARM,2025-01-01,73182.0,29540.0,40.37
ALKEM,2025-01-01,48323.0,18986.0,39.29
AMBUJACEM,2025-01-01,844154.0,236478.0,28.01
APARINDS,2025-01-01,55008.0,23338.0,42.43
APLAPOLLO,2025-01-01,564350.0,185160.0,32.81
APOLLOHOSP,2025-01-01,341399.0,126129.0,36.94
APOLLOTYRE,2025-01-01,452770.0,125088.0,27.63
ASHOKLEY,2025-01-01,1927281.0,442687.0,22.97
ASIANPAINT,2025-01-01,1067329.0,468179.0,43.86
ASTRAL,2025-01-01,101769.0,40803.0,40.09
ATGL,2025-01-01,1803892.0,285541.0,15.83
AUBANK,2025-01-01,2127349.0,836215.0,39.31
AUROPHARMA,2025-01-01,949066.0,495990.0,52.26
AWL,2025-01-01,5168533.0,1697465.0,32.84
AXISBANK,2025-01-01,2985355.0,1535349.0,51.43
BAJAJ-AUTO,2025-01-01,558535.0,203780.0,36.48
BAJAJFINSV,2025-01-01,464064.0,187669.0,40.44
BAJAJHFL,2025-01-01,5238958.0,2520858.0,48.12
BAJAJHLDNG,2025-01-01,60912.0,12627.0,20.73
BAJFINANCE,2025-01-01,418721.0,188732.0,45.07
BALKRISIND,2025-01-01,139805.0,47922.0,34.28
BANKBARODA,2025-01-01,4349210.0,1448370.0,33.3
BANKINDIA,2025-01-01,3260501.0,1110185.0,34.05
BDL,2025-01-01,193054.0,86641.0,44.88
BEL,2025-01-01,6954271.0,2705640.0,38.91
BERGEPAINT,2025-01-01,811891.0,213545.0,26.3
BHARATFORG,2025-01-01,358152.0,184378.0,51.48
BHARTIARTL,2025-01-01,1405565.0,614923.0,43.75
BHARTIHEXA,2025-01-01,354487.0,288167.0,81.29
BHEL,2025-01-01,7758093.0,2554531.0,32.93
BIOCON,2025-01-01,1559938.0,502344.0,32.2
BLUESTARCO,2025-01-01,2764672.0,306403.0,11.08
BOSCHLTD,2025-01-01,7620.0,2996.0,39.32
BPCL,2025-01-01,3545200.0,1112280.0,31.37
BRITANNIA,2025-01-01,87260.0,36912.0,42.3
BSE,2025-01-01,824463.0,220742.0,26.77
CANBK,2025-01-01,9259122.0,1756898.0,18.97
CGPOWER,2025-01-01,1120881.0,474788.0,42.36
CHOLAFIN,2025-01-01,587931.0,313482.0,53.32
CIPLA,2025-01-01,1578715.0,927453.0,58.75
COALINDIA,2025-01-01,3584876.0,1905519.0,53.15
COCHINSHIP,2025-01-01,359906.0,164136.0,45.61
COFORGE,2025-01-01,159715.0,46405.0,29.05
