symbol,date,traded_qty,deliv_qty,deliv_pct
3MINDIA,2005-01-03,1387.0,971.0,70.01
ABB,2005-01-03,13712.0,8162.0,59.52
ACC,2005-01-03,1031091.0,286179.0,27.75
AJANTPHARM,2005-01-03,167778.0,70996.0,42.32
APARINDS,2005-01-03,19602.0,16857.0,86.0
APOLLOHOSP,2005-01-03,82419.0,47377.0,57.48
APOLLOTYRE,2005-01-03,24281.0,14116.0,58.14
ASHOKLEY,2005-01-03,2898371.0,1669682.0,57.61
ASIANPAINT,2005-01-03,17273.0,11650.0,67.45
AUROPHARMA,2005-01-03,78337.0,49688.0,63.43
BANKBARODA,2005-01-03,961523.0,223231.0,23.22
BANKINDIA,2005-01-03,3417790.0,1201594.0,35.16
BEL,2005-01-03,213731.0,143595.0,67.18
BERGEPAINT,2005-01-03,214861.0,134777.0,62.73
BHARATFORG,2005-01-03,13656.0,10268.0,75.19
BHEL,2005-01-03,318667.0,125072.0,39.25
BIOCON,2005-01-03,389621.0,150586.0,38.65
BLUESTARCO,2005-01-03,5622.0,3818.0,67.91
BPCL,2005-01-03,720744.0,398864.0,55.34
BRITANNIA,2005-01-03,77979.0,71916.0,92.22
CANBK,2005-01-03,1496398.0,286370.0,19.14
CIPLA,2005-01-03,862103.0,535507.0,62.12
CONCOR,2005-01-03,1481.0,846.0,57.12
CRISIL,2005-01-03,609.0,469.0,77.01
DABUR,2005-01-03,351205.0,221144.0,62.97
DIVISLAB,2005-01-03,23100.0,11951.0,51.74
DRREDDY,2005-01-03,67073.0,32120.0,47.89
EICHERMOT,2005-01-03,11203.0,8548.0,76.3
ESCORTS,2005-01-03,914733.0,501920.0,54.87
FEDERALBNK,2005-01-03,403794.0,206866.0,51.23
GAIL,2005-01-03,2211153.0,867693.0,39.24
GLAXO,2005-01-03,34935.0,14555.0,41.66
GLENMARK,2005-01-03,1314497.0,218563.0,16.63
GODFRYPHLP,2005-01-03,4745.0,4216.0,88.85
GODREJCP,2005-01-03,17607.0,15920.0,90.42
GODREJIND,2005-01-03,82687.0,50676.0,61.29
GRASIM,2005-01-03,92216.0,45656.0,49.51
HAVELLS,2005-01-03,77296.0,39547.0,51.16
HCLTECH,2005-01-03,324686.0,168817.0,51.99
HDFCBANK,2005-01-03,129558.0,79205.0,61.13
HINDPETRO,2005-01-03,1254029.0,634019.0,50.56
ICICIBANK,2005-01-03,412258.0,186076.0,45.14
INDHOTEL,2005-01-03,16070.0,9015.0,56.1
INDUSINDBK,2005-01-03,1310648.0,671614.0,51.24
IOC,2005-01-03,554147.0,323463.0,58.37
IPCALAB,2005-01-03,15104.0,10289.0,68.12
