symbol,date,traded_qty,deliv_qty,deliv_pct
3MINDIA,2011-01-03,75.0,46.0,61.33
ABB,2011-01-03,83741.0,24296.0,29.01
ABBOTINDIA,2011-01-03,748.0,580.0,77.54
ACC,2011-01-03,242570.0,100930.0,41.61
ADANIENT,2011-01-03,134552.0,52395.0,38.94
ADANIPOWER,2011-01-03,317737.0,149917.0,47.18
AIAENG,2011-01-03,10586.0,5539.0,52.32
AJANTPHARM,2011-01-03,11353.0,6281.0,55.32
AMBUJACEM,2011-01-03,570620.0,267782.0,46.93
APARINDS,2011-01-03,22155.0,14841.0,66.99
APOLLOHOSP,2011-01-03,51291.0,17698.0,34.51
APOLLOTYRE,2011-01-03,3418316.0,733806.0,21.47
ASHOKLEY,2011-01-03,6289795.0,3015630.0,47.94
ASIANPAINT,2011-01-03,45430.0,11936.0,26.27
ASTRAL,2011-01-03,4984.0,3582.0,71.87
AUROPHARMA,2011-01-03,134886.0,84101.0,62.35
AXISBANK,2011-01-03,1053220.0,421842.0,40.05
BAJAJ-AUTO,2011-01-03,982492.0,577454.0,58.77
BAJAJFINSV,2011-01-03,11865.0,6733.0,56.75
BAJAJHLDNG,2011-01-03,52723.0,30096.0,57.08
BAJFINANCE,2011-01-03,12624.0,10255.0,81.23
BALKRISIND,2011-01-03,37017.0,31529.0,85.17
BANKBARODA,2011-01-03,173967.0,88537.0,50.89
BANKINDIA,2011-01-03,342129.0,118794.0,34.72
BEL,2011-01-03,19467.0,12233.0,62.84
BERGEPAINT,2011-01-03,102963.0,47263.0,45.9
BHARATFORG,2011-01-03,200958.0,131349.0,65.36
BHARTIARTL,2011-01-03,2959476.0,1451685.0,49.05
BHEL,2011-01-03,415943.0,235707.0,56.67
BIOCON,2011-01-03,567755.0,298754.0,52.62
BLUESTARCO,2011-01-03,5263.0,3528.0,67.03
BOSCHLTD,2011-01-03,26430.0,14140.0,53.5
BPCL,2011-01-03,732616.0,333459.0,45.52
BRITANNIA,2011-01-03,21101.0,11678.0,55.34
CANBK,2011-01-03,267091.0,98882.0,37.02
CHOLAFIN,2011-01-03,35047.0,23857.0,68.07
CIPLA,2011-01-03,1385467.0,697365.0,50.33
COALINDIA,2011-01-03,2929118.0,1438231.0,49.1
COLPAL,2011-01-03,23427.0,11312.0,48.29
CONCOR,2011-01-03,6265.0,3028.0,48.33
COROMANDEL,2011-01-03,83627.0,55089.0,65.87
CRISIL,2011-01-03,933.0,685.0,73.42
CUMMINSIND,2011-01-03,151256.0,125271.0,82.82
DABUR,2011-01-03,392571.0,181879.0,46.33
DIVISLAB,2011-01-03,51091.0,25675.0,50.25
DLF,2011-01-03,2318369.0,354136.0,15.28
DRREDDY,2011-01-03,175654.0,105501.0,60.06
EICHERMOT,2011-01-03,20823.0,4254.0,20.43
ESCORTS,2011-01-03,2638995.0,806258.0,30.55
EXIDEIND,2011-01-03,560739.0,357132.0,63.69
FEDERALBNK,2011-01-03,604793.0,329057.0,54.41
FORTIS,2011-01-03,474486.0,193262.0,40.73
GAIL,2011-01-03,537008.0,388762.0,72.39
GLAXO,2011-01-03,4508.0,2510.0,55.68
GLENMARK,2011-01-03,388972.0,204391.0,52.55
GODFRYPHLP,2011-01-03,971.0,778.0,80.12
GODREJCP,2011-01-03,55636.0,40015.0,71.92
GODREJIND,2011-01-03,1150816.0,423683.0,36.82
GODREJPROP,2011-01-03,190522.0,170567.0,89.53
GRASIM,2011-01-03,59225.0,41998.0,70.91
HAVELLS,2011-01-03,68041.0,30661.0,45.06
HCLTECH,2011-01-03,440990.0,258107.0,58.53
HDFCBANK,2011-01-03,539839.0,320859.0,59.44
HINDALCO,2011-01-03,3842790.0,1184216.0,30.82
HINDPETRO,2011-01-03,955669.0,612710.0,64.11
HINDUNILVR,2011-01-03,799917.0,422119.0,52.77
HINDZINC,2011-01-03,226975.0,113000.0,49.79
HONAUT,2011-01-03,739.0,527.0,71.31
ICICIBANK,2011-01-03,1379646.0,532787.0,38.62
IDEA,2011-01-03,1086377.0,410258.0,37.76
INDHOTEL,2011-01-03,1791448.0,1019365.0,56.9
INDIANB,2011-01-03,428339.0,186950.0,43.65
INDUSINDBK,2011-01-03,386120.0,167572.0,43.4
IOC,2011-01-03,896344.0,409610.0,45.7
IPCALAB,2011-01-03,323890.0,251602.0,77.68
ITC,2011-01-03,2328100.0,1587613.0,68.19
JINDALSTEL,2011-01-03,587424.0,302193.0,51.44
JKCEMENT,2011-01-03,6823.0,4283.0,62.77
JSL,2011-01-03,186236.0,65916.0,35.39
JSWENERGY,2011-01-03,1484941.0,718227.0,48.37
JSWSTEEL,2011-01-03,676568.0,105177.0,15.55
JUBLFOOD,2011-01-03,1550307.0,174612.0,11.26
KEI,2011-01-03,71060.0,45774.0,64.42
KOTAKBANK,2011-01-03,440180.0,293063.0,66.58
KPRMILL,2011-01-03,4036.0,3436.0,85.13
LICHSGFIN,2011-01-03,2182091.0,668122.0,30.62
LT,2011-01-03,657127.0,385239.0,58.62
LUPIN,2011-01-03,501202.0,143430.0,28.62
M&M,2011-01-03,1837107.0,1126892.0,61.34
M&MFIN,2011-01-03,42607.0,33723.0,79.15
MAHABANK,2011-01-03,274596.0,147844.0,53.84
MARICO,2011-01-03,139971.0,75324.0,53.81
MARUTI,2011-01-03,300162.0,137379.0,45.77
MOTILALOFS,2011-01-03,53220.0,25152.0,47.26
MPHASIS,2011-01-03,322789.0,190242.0,58.94
MRF,2011-01-03,21367.0,7192.0,33.66
NATIONALUM,2011-01-03,36136.0,13715.0,37.95
NAUKRI,2011-01-03,2053.0,1594.0,77.64
NESTLEIND,2011-01-03,5256.0,2400.0,45.66
NHPC,2011-01-03,9726527.0,3554331.0,36.54
NMDC,2011-01-03,331645.0,147275.0,44.41
NTPC,2011-01-03,1118430.0,656611.0,58.71
OBEROIRLTY,2011-01-03,17565.0,10193.0,58.03
OFSS,2011-01-03,28858.0,20702.0,71.74
OIL,2011-01-03,37047.0,20976.0,56.62
ONGC,2011-01-03,514373.0,415294.0,80.74
PAGEIND,2011-01-03,626.0,553.0,88.34
PERSISTENT,2011-01-03,24719.0,20725.0,83.84
PETRONET,2011-01-03,1755246.0,779301.0,44.4
PFC,2011-01-03,428665.0,297602.0,69.43
PHOENIXLTD,2011-01-03,46436.0,40528.0,87.28
PIDILITIND,2011-01-03,34098.0,19422.0,56.96
PNB,2011-01-03,203398.0,126401.0,62.14
POWERGRID,2011-01-03,3198645.0,2149292.0,67.19
PRESTIGE,2011-01-03,36757.0,24831.0,67.55
RADICO,2011-01-03,24494.0,13748.0,56.13
RECLTD,2011-01-03,1886605.0,1093854.0,57.98
RELIANCE,2011-01-03,2379838.0,1587647.0,66.71
SAIL,2011-01-03,3460261.0,1340809.0,38.75
SBIN,2011-01-03,1106007.0,214872.0,19.43
SHREECEM,2011-01-03,2910.0,1742.0,59.86
SIEMENS,2011-01-03,374691.0,229031.0,61.13
SJVN,2011-01-03,473152.0,240433.0,50.82
SOLARINDS,2011-01-03,5468.0,4783.0,87.47
SRF,2011-01-03,111840.0,57056.0,51.02
SUNDARMFIN,2011-01-03,7383.0,5748.0,77.85
SUNPHARMA,2011-01-03,451017.0,265936.0,58.96
SUPREMEIND,2011-01-03,42468.0,24731.0,58.23
SUZLON,2011-01-03,11540375.0,2828319.0,24.51
TATACOMM,2011-01-03,360322.0,115544.0,32.07
TATAELXSI,2011-01-03,479158.0,87426.0,18.25
TATAINVEST,2011-01-03,23964.0,7001.0,29.21
TATAPOWER,2011-01-03,168645.0,138794.0,82.3
TATASTEEL,2011-01-03,6654183.0,2089318.0,31.4
TCS,2011-01-03,702521.0,424604.0,60.44
TECHM,2011-01-03,154085.0,42209.0,27.39
THERMAX,2011-01-03,41406.0,31089.0,75.08
TITAN,2011-01-03,286666.0,37769.0,13.18
TORNTPHARM,2011-01-03,14646.0,11629.0,79.4
TORNTPOWER,2011-01-03,40361.0,25681.0,63.63
TRENT,2011-01-03,11169.0,4570.0,40.92
TVSMOTOR,2011-01-03,3780147.0,1359794.0,35.97
UBL,2011-01-03,334353.0,93092.0,27.84
ULTRACEMCO,2011-01-03,114830.0,101587.0,88.47
UNIONBANK,2011-01-03,358466.0,215920.0,60.23
VOLTAS,2011-01-03,963114.0,379962.0,39.45
WIPRO,2011-01-03,978985.0,657874.0,67.2
YESBANK,2011-01-03,1309715.0,622149.0,47.5
3MINDIA,2011-01-04,89.0,65.0,73.03
ABB,2011-01-04,113702.0,27382.0,24.08
