symbol,date,traded_qty,deliv_qty,deliv_pct
3MINDIA,2013-01-01,925.0,628.0,67.89
ABB,2013-01-01,23468.0,11480.0,48.92
ABBOTINDIA,2013-01-01,617.0,470.0,76.18
ACC,2013-01-01,125055.0,36286.0,29.02
ADANIENT,2013-01-01,949270.0,222040.0,23.39
ADANIPORTS,2013-01-01,353823.0,127915.0,36.15
ADANIPOWER,2013-01-01,2338882.0,695853.0,29.75
AIAENG,2013-01-01,990.0,599.0,60.51
AJANTPHARM,2013-01-01,7049.0,4531.0,64.28
AMBUJACEM,2013-01-01,1634669.0,1096938.0,67.1
APARINDS,2013-01-01,2138.0,1154.0,53.98
APLAPOLLO,2013-01-01,570.0,513.0,90.0
APOLLOHOSP,2013-01-01,49806.0,27065.0,54.34
APOLLOTYRE,2013-01-01,1284271.0,402898.0,31.37
ASHOKLEY,2013-01-01,2781565.0,1061804.0,38.17
ASIANPAINT,2013-01-01,29962.0,11436.0,38.17
ASTRAL,2013-01-01,65534.0,23819.0,36.35
AUROPHARMA,2013-01-01,963398.0,352011.0,36.54
AXISBANK,2013-01-01,668722.0,321661.0,48.1
BAJAJ-AUTO,2013-01-01,145037.0,58855.0,40.58
BAJAJFINSV,2013-01-01,29235.0,13845.0,47.36
BAJAJHLDNG,2013-01-01,26989.0,18394.0,68.15
BAJFINANCE,2013-01-01,13547.0,9668.0,71.37
BALKRISIND,2013-01-01,144269.0,48500.0,33.62
BANKBARODA,2013-01-01,377592.0,145791.0,38.61
BANKINDIA,2013-01-01,1767225.0,570175.0,32.26
BEL,2013-01-01,14283.0,7423.0,51.97
BERGEPAINT,2013-01-01,185106.0,92383.0,49.91
BHARATFORG,2013-01-01,250990.0,90227.0,35.95
BHARTIARTL,2013-01-01,1719595.0,681555.0,39.63
BHEL,2013-01-01,2652776.0,941599.0,35.49
BIOCON,2013-01-01,313667.0,145501.0,46.39
BLUESTARCO,2013-01-01,37177.0,28611.0,76.96
BOSCHLTD,2013-01-01,3200.0,1361.0,42.53
BPCL,2013-01-01,522349.0,298558.0,57.16
BRITANNIA,2013-01-01,30676.0,17648.0,57.53
CANBK,2013-01-01,876687.0,232081.0,26.47
CHOLAFIN,2013-01-01,30974.0,16786.0,54.19
CIPLA,2013-01-01,727832.0,404529.0,55.58
COALINDIA,2013-01-01,931122.0,599277.0,64.36
COLPAL,2013-01-01,56246.0,17298.0,30.75
CONCOR,2013-01-01,3200.0,2222.0,69.44
COROMANDEL,2013-01-01,21078.0,15436.0,73.23
CRISIL,2013-01-01,10694.0,5029.0,47.03
CUMMINSIND,2013-01-01,24068.0,16065.0,66.75
DABUR,2013-01-01,315282.0,136400.0,43.26
DIVISLAB,2013-01-01,67425.0,22285.0,33.05
DLF,2013-01-01,5530027.0,2110659.0,38.17
DRREDDY,2013-01-01,186366.0,137183.0,73.61
EICHERMOT,2013-01-01,12251.0,4369.0,35.66
ESCORTS,2013-01-01,699148.0,318719.0,45.59
EXIDEIND,2013-01-01,1077938.0,545049.0,50.56
FEDERALBNK,2013-01-01,343439.0,195791.0,57.01
FORTIS,2013-01-01,155478.0,92553.0,59.53
GAIL,2013-01-01,361225.0,158391.0,43.85
GLAXO,2013-01-01,4894.0,2816.0,57.54
GLENMARK,2013-01-01,401366.0,95203.0,23.72
GODFRYPHLP,2013-01-01,66.0,59.0,89.39
GODREJCP,2013-01-01,44392.0,19744.0,44.48
GODREJIND,2013-01-01,190116.0,45994.0,24.19
GODREJPROP,2013-01-01,9917.0,6076.0,61.27
GRASIM,2013-01-01,79069.0,62543.0,79.1
HAVELLS,2013-01-01,73484.0,33253.0,45.25
HCLTECH,2013-01-01,305795.0,188198.0,61.54
HDFCBANK,2013-01-01,1007303.0,615241.0,61.08
HEROMOTOCO,2013-01-01,104950.0,27095.0,25.82
HINDALCO,2013-01-01,7134099.0,2746854.0,38.5
HINDPETRO,2013-01-01,609052.0,369154.0,60.61
HINDUNILVR,2013-01-01,538696.0,268284.0,49.8
HINDZINC,2013-01-01,277352.0,176548.0,63.65
HONAUT,2013-01-01,3828.0,1614.0,42.16
ICICIBANK,2013-01-01,1314403.0,565392.0,43.02
IDEA,2013-01-01,625518.0,259640.0,41.51
INDHOTEL,2013-01-01,1378158.0,676588.0,49.09
INDIANB,2013-01-01,781835.0,434270.0,55.54
INDUSINDBK,2013-01-01,692672.0,443579.0,64.04
INFY,2013-01-01,369999.0,195016.0,52.71
IOC,2013-01-01,229193.0,118198.0,51.57
IPCALAB,2013-01-01,61004.0,31035.0,50.87
ITC,2013-01-01,2654710.0,1635287.0,61.6
JINDALSTEL,2013-01-01,2851834.0,587447.0,20.6
JKCEMENT,2013-01-01,33414.0,15327.0,45.87
JSL,2013-01-01,110861.0,42186.0,38.05
JSWENERGY,2013-01-01,1485230.0,345187.0,23.24
JSWSTEEL,2013-01-01,951362.0,277310.0,29.15
JUBLFOOD,2013-01-01,118956.0,48900.0,41.11
KEI,2013-01-01,27538.0,20985.0,76.2
KOTAKBANK,2013-01-01,666697.0,478186.0,71.72
KPRMILL,2013-01-01,22338.0,12781.0,57.22
LICHSGFIN,2013-01-01,1518796.0,610427.0,40.19
LT,2013-01-01,765187.0,459025.0,59.99
LUPIN,2013-01-01,245907.0,147388.0,59.94
M&M,2013-01-01,385110.0,137086.0,35.6
M&MFIN,2013-01-01,69347.0,30529.0,44.02
MAHABANK,2013-01-01,555247.0,223127.0,40.19
MARICO,2013-01-01,166450.0,154954.0,93.09
MARUTI,2013-01-01,446063.0,189554.0,42.49
MCX,2013-01-01,35247.0,11086.0,31.45
MOTILALOFS,2013-01-01,10220.0,7824.0,76.56
MPHASIS,2013-01-01,25637.0,20304.0,79.2
MRF,2013-01-01,20619.0,4536.0,22.0
MUTHOOTFIN,2013-01-01,211131.0,74134.0,35.11
NATIONALUM,2013-01-01,148459.0,72854.0,49.07
NAUKRI,2013-01-01,14868.0,13807.0,92.86
NESTLEIND,2013-01-01,4220.0,2671.0,63.29
NHPC,2013-01-01,6672496.0,2838554.0,42.54
NMDC,2013-01-01,4821669.0,3435780.0,71.26
NTPC,2013-01-01,2666117.0,2170945.0,81.43
