symbol,date,traded_qty,deliv_qty,deliv_pct
360ONE,2026-01-01,132449.0,68275.0,51.55
3MINDIA,2026-01-01,4965.0,2392.0,48.18
ABB,2026-01-01,37884.0,13829.0,36.5
ABBOTINDIA,2026-01-01,3948.0,2429.0,61.52
ABCAPITAL,2026-01-01,3449064.0,1486678.0,43.1
ACC,2026-01-01,161847.0,100681.0,62.21
ADANIENSOL,2026-01-01,2771177.0,539892.0,19.48
ADANIENT,2026-01-01,1046220.0,265633.0,25.39
ADANIGREEN,2026-01-01,2304811.0,466751.0,20.25
ADANIPORTS,2026-01-01,981252.0,340209.0,34.67
ADANIPOWER,2026-01-01,64003449.0,10595516.0,16.55
AIAENG,2026-01-01,74906.0,38691.0,51.65
AIIL,2026-01-01,139519.0,59964.0,42.98
AJANTPHARM,2026-01-01,620493.0,111635.0,17.99
ALKEM,2026-01-01,44385.0,12575.0,28.33
AMBUJACEM,2026-01-01,1568506.0,642001.0,40.93
ANTHEM,2026-01-01,248340.0,148293.0,59.71
APARINDS,2026-01-01,17662.0,7732.0,43.78
APLAPOLLO,2026-01-01,1879995.0,955167.0,50.81
APOLLOHOSP,2026-01-01,81987.0,30837.0,37.61
APOLLOTYRE,2026-01-01,517987.0,267152.0,51.58
ASHOKLEY,2026-01-01,26287021.0,8390684.0,31.92
ASIANPAINT,2026-01-01,327945.0,180477.0,55.03
ASTRAL,2026-01-01,592945.0,221322.0,37.33
ATGL,2026-01-01,10982992.0,932295.0,8.49
AUBANK,2026-01-01,685959.0,396963.0,57.87
AUROPHARMA,2026-01-01,412064.0,112630.0,27.33
AWL,2026-01-01,1249175.0,445514.0,35.66
AXISBANK,2026-01-01,2022412.0,1121487.0,55.45
BAJAJ-AUTO,2026-01-01,306936.0,136179.0,44.37
BAJAJFINSV,2026-01-01,270917.0,153419.0,56.63
BAJAJHFL,2026-01-01,8661687.0,3085010.0,35.62
BAJAJHLDNG,2026-01-01,37154.0,14141.0,38.06
BAJFINANCE,2026-01-01,7118751.0,4781307.0,67.16
BALKRISIND,2026-01-01,23501.0,10427.0,44.37
BANKBARODA,2026-01-01,8464712.0,3269269.0,38.62
BANKINDIA,2026-01-01,7447505.0,3314079.0,44.5
BDL,2026-01-01,819562.0,283996.0,34.65
BEL,2026-01-01,6084786.0,2746548.0,45.14
BERGEPAINT,2026-01-01,206112.0,111020.0,53.86
BHARATFORG,2026-01-01,368504.0,109475.0,29.71
BHARTIARTL,2026-01-01,2097756.0,722550.0,34.44
BHARTIHEXA,2026-01-01,122537.0,55591.0,45.37
